flash_duration,flash_footprint,flash_id,flash_time,latitude,longitude,number_of_events,number_of_groups,radiance
255,8,3822119,2025-03-03T15:49:45.323,36.7173,-6.0237,39,13,230.0
6,4,3823057,2025-03-03T15:49:47.646,37.1142,-5.6295,8,4,33.0
345,11,3823137,2025-03-03T15:49:52.182,36.722702,-6.0561004,61,17,416.0
292,6,3823143,2025-03-03T15:49:52.64,37.1304,-5.5701003,10,4,82.0
102,2,3823193,2025-03-03T15:49:55.191,37.1547,-5.6376,6,3,46.0
190,3,3824136,2025-03-03T15:50:01.894,37.108803,-5.6349,6,3,25.0
74,11,3824140,2025-03-03T15:50:02.157,36.6768,-6.0480003,29,4,214.0
110,7,3824147,2025-03-03T15:50:02.697,37.157402,-5.5188003,18,7,168.0
139,2,3824176,2025-03-03T15:50:04.528,37.1547,-5.5620003,4,2,21.0
413,3,3825120,2025-03-03T15:50:08.597,36.8334,-5.9346004,8,4,59.0
174,6,3825130,2025-03-03T15:50:09.309,37.160103,-5.6025,16,8,135.0
175,8,3825226,2025-03-03T15:50:14.26,36.7146,-6.0237,32,9,224.0
276,5,3825240,2025-03-03T15:50:14.738,37.146603,-5.5944,21,10,124.0
311,6,3826184,2025-03-03T15:50:19.298,37.1925,-5.5863004,25,11,194.0
501,7,3826269,2025-03-03T15:50:24.652,37.1277,-5.5863004,50,20,508.0
794,7,3827260,2025-03-03T15:50:31.931,37.1358,-5.6673,21,13,118.0
230,2,3827319,2025-03-03T15:50:34.768,37.146603,-5.5674,10,5,71.0
22,3,3828209,2025-03-03T15:50:37.71,37.1682,-5.5971003,4,2,16.0
117,3,3828272,2025-03-03T15:50:41.482,37.157402,-5.5296,13,6,109.0
218,8,3829149,2025-03-03T15:50:46.318,37.179,-5.5971003,32,11,244.0
289,7,3829196,2025-03-03T15:50:48.857,36.828,-5.9454,23,8,160.0
286,3,3829213,2025-03-03T15:50:49.841,37.1439,-5.5728,16,9,109.0
5,4,3829292,2025-03-03T15:50:53.986,36.725403,-6.0507,7,3,41.0
167,5,3829300,2025-03-03T15:50:54.45,37.1169,-5.6322002,17,7,146.0
68,3,3830155,2025-03-03T15:50:56.65,37.152,-5.5728,5,2,33.0
107,5,3830229,2025-03-03T15:51:01.146,37.1493,-5.5944,13,5,64.0
1,3,3831154,2025-03-03T15:51:06.823,37.160103,-5.589,3,1,15.0
110,5,3831225,2025-03-03T15:51:10.674,37.108803,-5.6133003,13,6,89.0
203,1,3831245,2025-03-03T15:51:12.268,37.1358,-5.5782003,3,3,14.0
465,8,3831246,2025-03-03T15:51:12.296,36.7659,-6.0480003,19,9,101.0
325,2,3832150,2025-03-03T15:51:17.065,36.8334,-5.9454,10,6,49.0
335,7,3832249,2025-03-03T15:51:22.177,37.1682,-5.5458,31,9,204.0
51,1,3832282,2025-03-03T15:51:24.007,37.1763,-5.5431004,2,2,8.0
327,7,3833220,2025-03-03T15:51:26.375,37.1439,-5.5917,27,12,287.0
16,3,3833242,2025-03-03T15:51:27.415,36.7983,-5.967,8,3,29.0
1160,18,3833297,2025-03-03T15:51:31.329,37.170902,-5.6403003,171,62,1114.0
135,5,3834232,2025-03-03T15:51:36.648,37.157402,-5.5782003,14,7,94.0
141,32,3834251,2025-03-03T15:51:37.603,36.6822,-6.0426,91,12,1185.0
180,4,3834306,2025-03-03T15:51:40.65,36.7659,-6.0507,8,6,38.0
449,6,3834340,2025-03-03T15:51:42.546,37.1655,-5.5566,29,10,187.0
424,7,3835335,2025-03-03T15:51:49.436,37.1655,-5.5701003,109,39,1015.0
815,10,3835404,2025-03-03T15:51:52.782,36.8415,-5.9562,57,22,394.0
102,1,3835436,2025-03-03T15:51:54.526,37.133102,-5.5026,5,5,32.0
454,8,3836362,2025-03-03T15:51:58.303,37.1628,-5.5863004,62,22,641.0
232,10,3836395,2025-03-03T15:52:00.496,36.72,-6.0372,16,5,82.0
419,3,3836496,2025-03-03T15:52:05.255,37.1277,-5.5944,28,16,186.0
355,9,3837377,2025-03-03T15:52:08.742,36.7686,-6.0210004,30,14,177.0
1412,17,3837396,2025-03-03T15:52:09.931,37.246502,-5.6214004,128,51,856.0
1,2,3837474,2025-03-03T15:52:14.331,37.1493,-5.5647,2,1,22.0
535,7,3838408,2025-03-03T15:52:17.657,37.1682,-5.5836,50,20,464.0
1,3,3838447,2025-03-03T15:52:19.81,37.119602,-5.5323,3,1,17.0
515,6,3838501,2025-03-03T15:52:22.697,37.1385,-5.5863004,92,36,716.0
274,3,3838506,2025-03-03T15:52:22.97,36.763203,-6.0507,6,3,28.0
319,8,3839525,2025-03-03T15:52:30.085,37.1547,-5.5377,73,28,588.0
126,11,3839578,2025-03-03T15:52:32.874,36.7011,-6.0210004,20,5,128.0
619,11,3840466,2025-03-03T15:52:36.28,37.1628,-5.5512,159,54,1645.0
1,2,3840530,2025-03-03T15:52:39.455,37.1142,-5.5188003,2,1,11.0
170,3,3840597,2025-03-03T15:52:42.454,37.108803,-5.6187,8,6,53.0
444,4,3840616,2025-03-03T15:52:43.513,36.774002,-6.0426,14,9,75.0
255,4,3841485,2025-03-03T15:52:46.526,37.1655,-5.5782003,16,7,109.0
643,7,3841610,2025-03-03T15:52:53.254,37.125,-5.6052003,72,26,575.0
267,4,3842531,2025-03-03T15:52:57.626,37.170902,-5.5728,23,9,127.0
2,2,3842640,2025-03-03T15:53:02.882,37.152,-5.5242,4,2,51.0
597,6,3842671,2025-03-03T15:53:04.501,37.1412,-5.5782003,55,25,504.0
358,8,3843594,2025-03-03T15:53:10.392,36.7308,-6.0318003,16,5,94.0
565,6,3843631,2025-03-03T15:53:12.378,37.1628,-5.5863004,48,18,363.0
419,7,3844660,2025-03-03T15:53:21.224,37.133102,-5.5485,71,25,602.0
307,5,3845607,2025-03-03T15:53:26.63,37.1817,-5.5863004,23,9,239.0
382,8,3845682,2025-03-03T15:53:31.54,37.146603,-5.5782003,75,26,662.0
300,4,3845741,2025-03-03T15:53:35.325,36.8415,-5.9481,12,8,52.0
22,2,3845753,2025-03-03T15:53:35.864,37.1439,-5.5161,4,2,25.0
175,4,3846671,2025-03-03T15:53:39.522,36.7713,-6.0480003,11,6,51.0
1106,31,3846730,2025-03-03T15:53:42.562,37.1169,-5.6484003,290,106,2845.0
197,2,3847599,2025-03-03T15:53:47.375,37.179,-5.5512,4,3,30.0
38,3,3847622,2025-03-03T15:53:48.724,37.1493,-5.5134,10,4,76.0
213,4,3847685,2025-03-03T15:53:52.796,37.157402,-5.5728,16,8,114.0
253,6,3847710,2025-03-03T15:53:53.971,36.8064,-5.9319,31,12,261.0
186,8,3848675,2025-03-03T15:53:59.726,37.1142,-5.5512,48,14,586.0
478,9,3848752,2025-03-03T15:54:03.596,37.1439,-5.5782003,80,29,799.0
349,6,3849767,2025-03-03T15:54:14.406,37.1547,-5.5701003,31,15,205.0
31,7,3850664,2025-03-03T15:54:18.956,37.1277,-5.5242,23,6,197.0
186,6,3850672,2025-03-03T15:54:19.296,36.801003,-6.0102,11,5,59.0
486,7,3850737,2025-03-03T15:54:22.68,37.1628,-5.5377,30,16,237.0
1090,19,3851676,2025-03-03T15:54:29.084,37.1898,-5.5917,232,69,1844.0
27,4,3852653,2025-03-03T15:54:36.176,37.133102,-5.5242,9,3,66.0
88,3,3852712,2025-03-03T15:54:39.51,36.763203,-6.0507,16,7,97.0
164,2,3852735,2025-03-03T15:54:40.182,37.1439,-5.5917,13,8,88.0
154,4,3852801,2025-03-03T15:54:45.276,37.1655,-5.5647,26,11,175.0
406,5,3853738,2025-03-03T15:54:49.996,37.1358,-5.5485,38,13,217.0
222,4,3853810,2025-03-03T15:54:54.057,37.170902,-5.5782003,27,10,154.0
633,18,3854667,2025-03-03T15:54:55.984,36.7389,-6.0507,83,22,650.0
317,2,3854692,2025-03-03T15:54:57.338,36.8199,-5.9373,10,6,66.0
70,2,3854736,2025-03-03T15:54:59.699,37.1493,-5.5242,6,3,46.0
389,4,3854755,2025-03-03T15:55:00.889,37.1358,-5.6025,14,8,77.0
7,3,3854834,2025-03-03T15:55:04.661,37.1736,-5.5566,4,2,23.0
409,9,3855884,2025-03-03T15:55:11.579,37.146603,-5.5323,70,19,671.0
153,16,3856760,2025-03-03T15:55:16.675,36.7713,-6.0561004,41,9,322.0
659,9,3856809,2025-03-03T15:55:19.732,37.160103,-5.5755,43,18,313.0
520,13,3856847,2025-03-03T15:55:21.777,36.9603,-5.7834,93,23,1032.0
486,5,3856896,2025-03-03T15:55:25.086,37.1817,-5.5863004,65,23,387.0
127,5,3857814,2025-03-03T15:55:29.53,37.1304,-5.5350003,51,16,451.0
4,7,3857868,2025-03-03T15:55:33.173,36.8199,-5.9319,18,4,145.0
268,5,3858781,2025-03-03T15:55:35.934,37.1655,-5.5404,19,9,190.0
151,9,3858885,2025-03-03T15:55:41.395,36.7551,-6.0399003,14,4,78.0
472,14,3858910,2025-03-03T15:55:42.443,37.1385,-5.5404,112,35,1147.0
480,5,3859809,2025-03-03T15:55:47.608,37.179,-5.5755,33,10,262.0
90,2,3859825,2025-03-03T15:55:48.787,37.160103,-5.5323,6,4,28.0
272,9,3859922,2025-03-03T15:55:54.094,37.1304,-5.6133003,36,14,294.0
226,8,3860810,2025-03-03T15:55:59.14,37.179,-5.5350003,32,12,361.0
343,9,3860868,2025-03-03T15:56:01.921,36.8199,-5.967,26,12,110.0
406,8,3861794,2025-03-03T15:56:07.146,37.1871,-5.5620003,82,32,608.0
58,4,3861851,2025-03-03T15:56:09.974,37.1304,-5.5215,28,11,213.0
237,4,3861909,2025-03-03T15:56:13.478,37.1655,-5.5377,8,4,78.0
207,5,3862810,2025-03-03T15:56:18.408,37.1412,-5.6025,13,5,105.0
7,2,3862850,2025-03-03T15:56:20.519,37.133102,-5.5080004,3,2,22.0
160,13,3862929,2025-03-03T15:56:25.342,36.7902,-5.9373,67,17,710.0
532,7,3863813,2025-03-03T15:56:26.698,37.1493,-5.5350003,120,41,1511.0
1037,17,3863922,2025-03-03T15:56:32.466,37.1925,-5.6268,109,36,908.0
225,4,3864823,2025-03-03T15:56:36.408,37.184402,-5.5377,10,5,60.0
325,4,3864933,2025-03-03T15:56:43.367,37.1385,-5.5323,29,11,166.0
365,5,3865900,2025-03-03T15:56:49.557,37.1736,-5.5296,29,15,247.0
309,10,3865993,2025-03-03T15:56:55.476,37.179,-5.5404,47,15,392.0
492,9,3866835,2025-03-03T15:56:58.197,36.814503,-5.9427004,48,17,339.0
528,8,3866872,2025-03-03T15:56:59.96,37.133102,-5.5404,95,27,785.0
265,7,3866965,2025-03-03T15:57:05.452,37.1817,-5.5539002,41,15,394.0
208,14,3867841,2025-03-03T15:57:07.461,36.7605,-6.0696,29,7,266.0
342,6,3867897,2025-03-03T15:57:11.538,37.152,-5.5188003,66,22,497.0
184,2,3867940,2025-03-03T15:57:13.54,37.1385,-5.5917,6,4,30.0
350,8,3868822,2025-03-03T15:57:16.472,37.1898,-5.5512,45,16,302.0
21,3,3868894,2025-03-03T15:57:19.996,37.160103,-5.5269003,4,2,26.0
1,2,3868929,2025-03-03T15:57:21.958,37.1898,-5.5161,2,1,14.0
508,13,3869819,2025-03-03T15:57:26.298,37.3275,-5.5836,133,46,978.0
534,7,3869832,2025-03-03T15:57:26.867,37.152,-5.5350003,80,32,559.0
1,2,3869941,2025-03-03T15:57:32.665,37.1817,-5.5242,2,1,8.0
479,7,3870870,2025-03-03T15:57:38.708,37.152,-5.5350003,80,30,772.0
424,8,3870985,2025-03-03T15:57:45.218,37.1871,-5.5620003,50,16,333.0
547,35,3871874,2025-03-03T15:57:47.685,36.814503,-5.9049,139,23,1794.0
1,2,3871898,2025-03-03T15:57:48.967,37.1817,-5.5242,2,1,10.0
114,3,3871979,2025-03-03T15:57:53.662,37.1439,-5.5377,6,3,46.0
383,5,3872844,2025-03-03T15:57:59.402,37.1655,-5.5485,10,6,48.0
216,4,3872940,2025-03-03T15:58:04.776,37.1736,-5.5107,31,11,290.0
135,5,3872949,2025-03-03T15:58:05.423,37.157402,-5.5971003,11,6,65.0
80,4,3873825,2025-03-03T15:58:07.319,37.1358,-5.5404,5,2,63.0
104,4,3873870,2025-03-03T15:58:09.644,37.206,-5.5161,12,6,67.0
114,7,3873968,2025-03-03T15:58:14.163,37.1871,-5.5188003,19,6,195.0
724,22,3874968,2025-03-03T15:58:17.938,36.7713,-5.994,79,32,459.0
355,6,3875000,2025-03-03T15:58:19.673,37.2006,-5.5566,31,11,237.0
306,7,3875042,2025-03-03T15:58:21.797,37.1385,-5.5296,74,24,678.0
547,6,3876019,2025-03-03T15:58:30.268,37.1817,-5.5485,45,18,281.0
354,7,3876981,2025-03-03T15:58:35.779,37.1439,-5.5269003,50,15,442.0
288,4,3877008,2025-03-03T15:58:37.315,36.7578,-6.0318003,14,11,75.0
269,6,3877058,2025-03-03T15:58:40.047,37.1952,-5.5188003,17,8,116.0
98,4,3877151,2025-03-03T15:58:44.484,37.1628,-5.5350003,8,4,72.0
628,8,3878054,2025-03-03T15:58:47.89,37.170902,-5.5674,69,21,554.0
189,9,3878091,2025-03-03T15:58:49.676,36.8226,-5.9157,26,7,353.0
313,5,3878117,2025-03-03T15:58:51.374,37.1547,-5.5269003,22,11,106.0
13,2,3878172,2025-03-03T15:58:54.171,37.184402,-5.5215,4,2,21.0
212,3,3878188,2025-03-03T15:58:55.152,36.7659,-6.0426,8,5,51.0
278,5,3879122,2025-03-03T15:58:59.443,37.1925,-5.5242,27,13,185.0
632,8,3879166,2025-03-03T15:59:02.025,37.152,-5.5188003,108,38,900.0
90,2,3880112,2025-03-03T15:59:07.498,37.1736,-5.5296,3,2,11.0
398,12,3880125,2025-03-03T15:59:08.004,36.725403,-6.0210004,37,12,165.0
609,8,3880149,2025-03-03T15:59:09.495,37.2114,-5.5377,69,23,693.0
389,6,3880223,2025-03-03T15:59:13.643,37.1547,-5.5134,39,14,242.0
799,9,3881128,2025-03-03T15:59:19.772,37.170902,-5.5620003,100,40,769.0
47,2,3882129,2025-03-03T15:59:30.785,36.825302,-5.8968,6,4,31.0
95,1,3882178,2025-03-03T15:59:33.645,36.7578,-6.0318003,5,5,22.0
363,7,3882199,2025-03-03T15:59:34.579,37.1925,-5.5296,52,20,358.0
462,6,3883056,2025-03-03T15:59:38.889,37.1736,-5.5134,130,50,1298.0
212,3,3883162,2025-03-03T15:59:45.236,37.1736,-5.5350003,11,7,62.0
718,8,3884095,2025-03-03T15:59:51.072,37.1628,-5.5350003,89,37,677.0
273,12,3885114,2025-03-03T15:59:56.387,36.7578,-6.0291,43,21,253.0
1,2,3885116,2025-03-03T15:59:56.41,37.184402,-5.4891,2,1,15.0
450,7,3885224,2025-03-03T16:00:01.599,37.170902,-5.5512,54,21,445.0
2,3,3886170,2025-03-03T16:00:06.629,37.1871,-5.5053,4,2,23.0
13,6,3886220,2025-03-03T16:00:09.452,36.7389,-6.0534,13,4,86.0
285,3,3886273,2025-03-03T16:00:12.037,37.1817,-5.5404,21,13,137.0
1,2,3887228,2025-03-03T16:00:17.365,37.184402,-5.4918003,2,1,9.0
407,10,3887230,2025-03-03T16:00:17.403,36.722702,-6.0480003,48,17,303.0
40,4,3887315,2025-03-03T16:00:22.271,37.1817,-5.4918003,11,5,94.0
505,12,3888209,2025-03-03T16:00:27.574,37.1817,-5.5620003,129,42,1171.0
202,11,3888339,2025-03-03T16:00:35.188,36.749702,-6.0426,78,23,473.0
126,3,3889276,2025-03-03T16:00:39.949,37.1898,-5.5215,8,4,54.0
1,2,3889367,2025-03-03T16:00:44.566,37.1763,-5.481,2,1,9.0
270,8,3890308,2025-03-03T16:00:46.745,37.1736,-5.5458,50,20,413.0
212,5,3890344,2025-03-03T16:00:48.551,36.8469,-5.9211,10,5,54.0
1,3,3890416,2025-03-03T16:00:52.611,37.184402,-5.5026,3,1,28.0
764,12,3891332,2025-03-03T16:00:59.579,37.1736,-5.5593,79,28,791.0
65,14,3891359,2025-03-03T16:01:01.258,36.7173,-6.0669003,47,9,340.0
60,5,3892279,2025-03-03T16:01:06.945,37.2033,-5.4945,13,5,147.0
221,2,3892380,2025-03-03T16:01:11.095,37.1763,-5.5242,13,8,77.0
61,3,3892445,2025-03-03T16:01:15.3,36.7416,-6.0453,9,5,71.0
1,2,3893312,2025-03-03T16:01:16.929,37.1871,-5.5161,2,1,11.0
328,6,3893441,2025-03-03T16:01:22.917,37.197903,-5.5323,44,19,363.0
53,4,3894340,2025-03-03T16:01:29.067,37.1871,-5.5026,20,8,158.0
253,6,3894414,2025-03-03T16:01:34.037,37.1817,-5.5269003,38,17,272.0
328,19,3895405,2025-03-03T16:01:42.558,36.7578,-6.0318003,47,13,310.0
1037,11,3895424,2025-03-03T16:01:43.952,37.1736,-5.5566,113,45,919.0
1,2,3896372,2025-03-03T16:01:50.11,37.208702,-5.4972,2,1,16.0
25,3,3896418,2025-03-03T16:01:52.568,37.1763,-5.5188003,7,3,29.0
430,8,3897308,2025-03-03T16:01:57.018,37.2141,-5.5161,62,22,528.0
367,4,3897400,2025-03-03T16:02:02.025,37.1763,-5.5161,20,9,127.0
328,9,3897409,2025-03-03T16:02:02.686,36.8604,-5.9319,33,13,208.0
377,19,3897463,2025-03-03T16:02:05.252,36.6768,-6.0615,119,24,1536.0
551,10,3898311,2025-03-03T16:02:09.274,37.1898,-5.5161,99,36,815.0
433,12,3899328,2025-03-03T16:02:20.17,37.1898,-5.5296,91,30,704.0
207,3,3900299,2025-03-03T16:02:27.019,37.1763,-5.5107,15,7,88.0
154,5,3900301,2025-03-03T16:02:27.047,36.774002,-6.0372,12,5,62.0
162,1,3900358,2025-03-03T16:02:29.997,37.197903,-5.5053,3,3,21.0
172,3,3900416,2025-03-03T16:02:32.735,37.1763,-5.5053,14,5,112.0
76,4,3901298,2025-03-03T16:02:36.131,36.8307,-5.9184003,12,5,79.0
701,6,3901311,2025-03-03T16:02:36.86,37.179,-5.5431004,49,17,372.0
1,3,3901408,2025-03-03T16:02:42.485,37.206,-5.481,3,1,15.0
244,7,3902331,2025-03-03T16:02:47.284,37.1871,-5.5377,40,15,280.0
211,3,3902384,2025-03-03T16:02:50.882,37.1655,-5.4648004,15,9,111.0
527,14,3903368,2025-03-03T16:02:56.42,36.811802,-5.9832,34,13,225.0
1548,24,3903473,2025-03-03T16:03:02.336,37.2546,-5.5566,200,76,1312.0
1,2,3903494,2025-03-03T16:03:03.404,36.7146,-6.102,2,1,7.0
694,12,3905352,2025-03-03T16:03:17.133,37.1763,-5.5431004,122,40,1409.0
312,8,3905507,2025-03-03T16:03:25.18,37.2168,-5.4999003,92,33,737.0
268,6,3905511,2025-03-03T16:03:25.43,36.838802,-5.9157,16,6,132.0
333,6,3906440,2025-03-03T16:03:29.751,36.8064,-6.0102,13,8,66.0
394,10,3906493,2025-03-03T16:03:33.12,37.1817,-5.5242,66,24,543.0
37,4,3907442,2025-03-03T16:03:38.998,36.838802,-5.9265003,9,3,44.0
455,5,3907447,2025-03-03T16:03:39.497,37.1925,-5.5188003,21,10,106.0
514,5,3908438,2025-03-03T16:03:46.371,37.1952,-5.4621,32,12,398.0
254,5,3908457,2025-03-03T16:03:47.622,37.2141,-5.5296,29,13,174.0
19,6,3908527,2025-03-03T16:03:50.963,36.7713,-6.0777,17,7,114.0
450,6,3908557,2025-03-03T16:03:52.636,36.8415,-5.9238,48,20,303.0
481,8,3908599,2025-03-03T16:03:55.22,37.1898,-5.5350003,106,30,1090.0
1,2,3909521,2025-03-03T16:03:59.864,37.2141,-5.4918003,2,1,9.0
288,6,3909594,2025-03-03T16:04:04.098,37.206,-5.5080004,34,14,282.0
225,10,3909617,2025-03-03T16:04:05.508,36.747,-6.0561004,53,17,319.0
160,4,3910628,2025-03-03T16:04:15.354,37.208702,-5.5053,20,11,144.0
146,5,3911583,2025-03-03T16:04:19.622,36.8037,-6.0210004,11,3,66.0
475,11,3911592,2025-03-03T16:04:20.137,36.8496,-5.9967003,66,20,413.0
91,6,3911612,2025-03-03T16:04:21.207,37.2033,-5.4621,20,7,210.0
424,7,3912637,2025-03-03T16:04:29.523,36.8469,-5.913,35,15,205.0
854,13,3912648,2025-03-03T16:04:29.92,37.1736,-5.4918003,281,88,3517.0
125,4,3913533,2025-03-03T16:04:37.359,36.7767,-6.0507,12,5,74.0
811,12,3913557,2025-03-03T16:04:38.589,37.2951,-5.4999003,155,47,1417.0
233,4,3914577,2025-03-03T16:04:47.279,37.1763,-5.4729,42,17,484.0
479,15,3914622,2025-03-03T16:04:49.622,36.7821,-6.0804,96,29,574.0
261,4,3914680,2025-03-03T16:04:52.807,37.2141,-5.4945,28,15,140.0
473,7,3914683,2025-03-03T16:04:52.959,36.8442,-5.9076,63,21,659.0
229,8,3915737,2025-03-03T16:05:02.424,37.206,-5.4891,55,15,503.0
812,14,3917126,2025-03-03T16:05:09.111,37.1952,-5.5188003,183,57,1760.0
172,4,3917144,2025-03-03T16:05:09.979,36.7983,-6.0372,24,12,171.0
191,6,3917180,2025-03-03T16:05:11.692,36.8199,-5.8968,24,10,267.0
226,6,3918108,2025-03-03T16:05:17.265,37.1952,-5.5188003,44,15,382.0
168,2,3918189,2025-03-03T16:05:20.952,36.7659,-6.0912004,5,3,30.0
346,8,3918267,2025-03-03T16:05:25.2,37.1952,-5.5053,40,15,370.0
400,6,3919236,2025-03-03T16:05:31.777,36.8442,-5.9157,37,11,378.0
1293,17,3919255,2025-03-03T16:05:32.686,37.2195,-5.5350003,268,101,2301.0
221,15,3920210,2025-03-03T16:05:37.461,36.7443,-6.0318003,61,15,536.0
155,7,3920296,2025-03-03T16:05:41.313,37.2033,-5.481,37,14,292.0
364,8,3921264,2025-03-03T16:05:48.611,37.2033,-5.4999003,56,16,480.0
343,7,3921336,2025-03-03T16:05:52.236,36.8469,-5.8995004,26,9,172.0
366,9,3922267,2025-03-03T16:05:56.035,37.197903,-5.4972,121,49,1023.0
217,10,3922373,2025-03-03T16:06:01.15,36.8199,-6.0237,41,11,250.0
518,9,3923306,2025-03-03T16:06:05.72,37.197903,-5.5215,194,64,1628.0
141,5,3923353,2025-03-03T16:06:08.426,36.8469,-5.9103003,22,7,134.0
412,7,3923477,2025-03-03T16:06:15.096,37.2168,-5.5026,91,33,746.0
113,3,3924350,2025-03-03T16:06:16.182,36.852303,-5.8617,8,3,73.0
1,2,3924510,2025-03-03T16:06:24.268,36.8496,-5.9049,2,1,8.0
554,8,3924517,2025-03-03T16:06:24.876,37.1952,-5.5107,142,42,1127.0
372,16,3925429,2025-03-03T16:06:29.09,36.747,-6.0237,63,17,494.0
88,3,3925476,2025-03-03T16:06:31.378,37.1871,-5.4351,5,3,38.0
438,7,3926456,2025-03-03T16:06:37.278,37.2033,-5.5161,77,24,639.0
672,10,3926619,2025-03-03T16:06:45.05,37.179,-5.4972,76,23,455.0
238,4,3927517,2025-03-03T16:06:48.076,37.1115,-5.4,10,4,61.0
623,6,3927527,2025-03-03T16:06:48.622,36.8361,-5.9103003,46,18,285.0
820,13,3927595,2025-03-03T16:06:51.973,37.2168,-5.5161,91,35,626.0
273,6,3928517,2025-03-03T16:06:59.3,37.2114,-5.4999003,25,9,140.0
127,2,3929500,2025-03-03T16:07:06.512,37.206,-5.4432,11,9,86.0
477,23,3929589,2025-03-03T16:07:11.614,36.747,-6.0399003,96,23,688.0
670,11,3929627,2025-03-03T16:07:13.288,37.2114,-5.5161,108,31,1103.0
196,6,3930679,2025-03-03T16:07:22.501,37.208702,-5.4972,16,8,93.0
67,6,3931645,2025-03-03T16:07:27.426,36.8496,-5.8833003,30,10,256.0
35,2,3931715,2025-03-03T16:07:31.254,37.197903,-5.4351,7,5,51.0
478,10,3932773,2025-03-03T16:07:40.274,37.1898,-5.5161,131,45,1038.0
42,3,3933734,2025-03-03T16:07:46.278,37.2141,-5.4648004,5,3,20.0
172,2,3934715,2025-03-03T16:07:56.079,37.1115,-5.4135003,4,3,24.0
1056,31,3934731,2025-03-03T16:07:56.883,37.2816,-5.5269003,371,84,4501.0
893,19,3934748,2025-03-03T16:07:57.708,36.828,-5.9238,101,48,861.0
61,4,3935828,2025-03-03T16:08:11.781,36.7389,-6.0534,12,4,67.0
294,8,3936787,2025-03-03T16:08:17.256,37.2033,-5.4918003,42,16,256.0
23,3,3936863,2025-03-03T16:08:21.16,36.8037,-6.0237,9,4,38.0
1,1,3936958,2025-03-03T16:08:25.146,37.1871,-5.4999003,1,1,5.0
158,3,3937913,2025-03-03T16:08:28.053,37.2114,-5.4702,12,6,60.0
227,6,3937977,2025-03-03T16:08:31.585,37.197903,-5.5269003,33,10,225.0
904,15,3938967,2025-03-03T16:08:38.34,36.8604,-5.9346004,87,23,648.0
140,6,3938993,2025-03-03T16:08:39.315,37.184402,-5.4486003,20,13,91.0
472,10,3939099,2025-03-03T16:08:44.365,37.206,-5.5539002,82,27,614.0
362,36,3940113,2025-03-03T16:08:52.169,36.6903,-6.0372,168,21,1757.0
43,2,3940130,2025-03-03T16:08:53.006,37.208702,-5.4486003,12,7,88.0
117,4,3940194,2025-03-03T16:08:55.921,37.2276,-5.4864,6,3,26.0
398,6,3941231,2025-03-03T16:09:03.82,37.1304,-5.4027,44,16,310.0
421,8,3941255,2025-03-03T16:09:05.316,37.197903,-5.4783,78,29,608.0
107,3,3942085,2025-03-03T16:09:06.655,36.855,-5.8482003,9,5,84.0
216,6,3942113,2025-03-03T16:09:08.498,37.2384,-5.5377,22,10,126.0
1,2,3942161,2025-03-03T16:09:11.807,37.206,-5.4432,2,1,8.0
29,2,3942187,2025-03-03T16:09:12.821,36.8604,-5.8536,3,2,28.0
574,6,3943235,2025-03-03T16:09:18.774,36.8577,-5.8887,35,17,230.0
447,7,3943291,2025-03-03T16:09:21.19,37.184402,-5.4621,47,19,370.0
24,10,3943314,2025-03-03T16:09:21.83,36.8172,-6.0372,23,6,136.0
83,2,3943403,2025-03-03T16:09:25.743,37.1142,-5.4108,5,3,22.0
297,9,3944270,2025-03-03T16:09:27.822,37.2168,-5.4972,66,26,448.0
219,5,3944283,2025-03-03T16:09:28.766,36.8577,-5.8752003,9,4,88.0
1,4,3944289,2025-03-03T16:09:28.984,37.1898,-5.4513,4,1,24.0
1,4,3944352,2025-03-03T16:09:32.796,36.852303,-5.8455,4,1,41.0
232,5,3945279,2025-03-03T16:09:36.572,37.2114,-5.4459,16,5,122.0
272,3,3945301,2025-03-03T16:09:37.265,36.876602,-5.859,15,9,75.0
202,8,3945482,2025-03-03T16:09:45.685,37.2195,-5.4702,29,11,199.0
298,24,3946349,2025-03-03T16:09:46.046,36.711903,-6.0345,158,34,1564.0
503,8,3946422,2025-03-03T16:09:49.054,36.852303,-5.886,53,22,328.0
549,11,3946486,2025-03-03T16:09:52.125,37.2303,-5.5107,56,16,547.0
166,5,3946545,2025-03-03T16:09:55.667,37.119602,-5.4027,17,9,123.0
193,3,3947444,2025-03-03T16:10:00.139,37.1817,-5.4486003,8,4,34.0
148,3,3948439,2025-03-03T16:10:08.236,37.197903,-5.4459,6,4,28.0
364,10,3949439,2025-03-03T16:10:15.827,37.2033,-5.4999003,50,17,332.0
489,26,3949487,2025-03-03T16:10:18.251,36.8226,-6.0129004,80,22,622.0
86,2,3950570,2025-03-03T16:10:27.347,37.119602,-5.4054003,6,3,33.0
285,3,3950599,2025-03-03T16:10:28.498,37.1898,-5.4945,12,7,65.0
283,4,3951537,2025-03-03T16:10:36.827,37.1898,-5.454,27,11,188.0
918,26,3951632,2025-03-03T16:10:43.021,36.7308,-6.0696,250,57,2035.0
468,7,3951635,2025-03-03T16:10:43.177,37.2249,-5.4999003,41,19,292.0
297,9,3951687,2025-03-03T16:10:45.428,36.855,-5.8725,40,17,329.0
831,18,3953768,2025-03-03T16:10:57.545,37.2249,-5.4918003,193,56,1947.0
